ID,Work Item Type,Title,Assigned To,State,Area Path,Tags,Comment Count,Description
"145","Task","SAP HANA Large Instances - bare metal for HANA",,"New","SAP on Azure","General; HANA","0","<div>HANA Large instances are bare metal hardware offering together with storage, exclusively for SAP HANA. </div><div><br> </div><div>SAP HANA certification in <a href=""https://www.sap.com/dmc/exp/2014-09-02-hana-hardware/enEN/#/solutions?filters=iaas;ve:24"">SAP hardware certification directory</a>. </div><div>List of available SKUs and regions - <a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/hana-available-skus"">docs link</a>. </div><div><br> </div><div>Differences to Azure virtual machines and the operations model - <a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/hana-operations-model"">docs link</a>. </div>"
"144","Task","Azure infrastructure monitoring",,"New","SAP on Azure","General","0","<div><a href=""https://docs.microsoft.com/en-gb/azure/cloud-adoption-framework/manage/monitor/cloud-models-monitor-overview"">Cloud monitoring guide</a>&nbsp;- Monitoring strategy for cloud deployment models.<br> </div><div>Use the table on the linked page to find which services to use to monitor the in-scope service. </div><div><br> </div><div>Overview of VM monitoring - <a href=""https://docs.microsoft.com/en-us/azure/azure-monitor/vm/vminsights-overview"">docs link</a>. </div><div><br> </div><div>Deploy alerting on collected data - writing <a href=""https://docs.microsoft.com/en-us/azure/azure-monitor/logs/get-started-queries"">log queries</a>, log query <a href=""https://docs.microsoft.com/en-us/azure/azure-monitor/logs/examples"">examples </a>and <a href=""https://docs.microsoft.com/en-us/azure/azure-monitor/alerts/alerts-metric"">alerting on metrics</a>. </div>"
"143","Task","SAP monitoring options in Azure",,"New","SAP on Azure","General","0","<div>Mandatory for SAP support in Azure is to install Azure Monitoring Extention for SAP - as per note&nbsp;<a href=""https://launchpad.support.sap.com/#/notes/2015553"">2015553</a>&nbsp;- install AEM extension - <a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/deployment-guide#d98edcd3-f2a1-49f7-b26a-07448ceb60ca"">documentation link</a>. </div><div><br> </div><div>Azure Monitor for SAP service to monitor SAP HANA, Pacemaker, SQL Server, SAP HANA replication,&nbsp; Netweaver process monitor - <a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/azure-monitor-overview"">documentation link</a>. </div><div><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/azure-monitor-sap-quickstart"" style=""box-sizing:border-box;text-decoration:underline;cursor:pointer;"">Video<span>&nbsp;</span></a><span style=""display:inline !important;"">introducing Azure Monitor for SAP.</span><br> </div><div><br> </div><div>SAP Solution Manager can still be used for SAP monitoring, will not contain Azure infrastructure details however beyond the operating system. </div>"
"141","Task","Azure backup for VMs",,"New","SAP on Azure","BCDR","0","<div>Azure Backup for VM service to be used to protect Azure VMs and data on OS and data disks.&nbsp; </div><div>Backup process explain in steps - <a href=""https://docs.microsoft.com/en-us/azure/backup/backup-azure-vms-introduction#backup-process"">docs link</a>. </div><div>Details about limitations and support matrix - <a href=""https://docs.microsoft.com/en-us/azure/backup/backup-support-matrix-iaas#vm-storage-support"">docs link</a>. </div><div>Differences between crash consistent and application consistent - <a href=""https://docs.microsoft.com/en-us/azure/backup/backup-azure-vms-introduction#snapshot-consistency"">docs link</a>.&nbsp; </div><div><br> </div><div>Disks can be excluded in VM backup, particularly for databases since they would not be consistent - <a href=""https://docs.microsoft.com/en-us/azure/backup/sap-hana-db-about#using-azure-vm-backup-with-azure-sap-hana-backup"">docs link</a>. In case of restore of full VM with such excluded disk, the excluded disks would need to be recreated - Azure disk resource as well as LVM/filesystem etc. </div><div><br> </div>"
"140","Task","Multi-SID on same cluster",,"New","SAP on Azure","High Availability","0","<div>As documented in last section of SAP note&nbsp;<a href=""https://launchpad.support.sap.com/#/notes/1928533"">1928533 - SAP Applications on Azure: Supported Products and Azure VM&nbsp;types</a>&nbsp;, Microsoft supports documented High Availability architecture. </div><div>For some scenarios, this includes support of multiple SAP SIDs on same cluster. Typically up to 5 SAP SIDs in a cluster are supported however individual guides need to be confirmed about limitations and requirements. </div><div><br> </div><div>Following <a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-ascs-ha-multi-sid-wsfc-azure-shared-disk"">documentation link </a>leads to the section where Multi-SID SAP clusters are described. </div><div><blockquote style=""margin:0 0 0 40px;border:none;""><div><br> </div></blockquote> </div>"
"139","Task","Windows clustering options",,"New","SAP on Azure","High Availability; SQL Server","0","<div><p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;""><span></span> </p><div style=""margin:0px 0in;font-size:11pt;font-family:Calibri, sans-serif;""><div style=""margin:0px 0in;font-size:11pt;font-family:Calibri, sans-serif;background:white;""><p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;background:white;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:black;"">Windows Cluster is used for
setting up High Availability of SAP on Azure. Windows Cluster can be used for :</span><span style=""color:black;""></span> </p><ol style=""margin-bottom:0in;margin-top:0in;"" start=1 type=1>
 <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;background:white;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;"">High Availability of Database&nbsp;</span><span style=""""></span> </li>
 <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;background:white;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;"">High Availability of SAP ASCS/ERS Layer</span><span style=""""></span> </li> </ol><p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;background:white;""><b><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:black;"">High Availability of MS SQL
Database</span></b><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:black;"">&nbsp;:&nbsp;</span><span style=""color:black;""></span> </p><p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;background:white;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:black;"">Database high availability
can be achieved by using DB Native replication between 2 nodes of DB. Windows
Clustering is used to automate the failover between 2 DB Nodes.</span><span style=""color:black;""></span> </p><p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;background:white;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:black;""><br style=""""><br style=""""></span><span style=""color:black;""></span> </p><table style=""background:white;border-collapse:collapse;"">
 <tbody><tr style="""">
  <td width=141 style=""width:105.65pt;border:solid windowtext 1.0pt;background:#4472C4;padding:0in 5.4pt 0in 5.4pt;"">
  <p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;""><b><span style=""color:white;"">Database</span></b><span style=""color:black;""></span> </p>
  </td>
  <td width=145 style=""width:108.5pt;border:solid windowtext 1.0pt;border-left:none;background:#4472C4;padding:0in 5.4pt 0in 5.4pt;"">
  <p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;""><b><span style=""color:white;"">High Availability Method</span></b><span style=""color:black;""></span> </p>
  </td>
  <td width=186 style=""width:139.4pt;border:solid windowtext 1.0pt;border-left:none;background:#4472C4;padding:0in 5.4pt 0in 5.4pt;"">
  <p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;""><b><span style=""color:white;"">Documentation Link</span></b><span style=""color:black;""></span> </p>
  </td>
  <td width=151 style=""width:113.45pt;border:solid windowtext 1.0pt;border-left:none;background:#4472C4;padding:0in 0in 0in 0in;"">
  <p align=center style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;text-align:center;""><b><span style=""color:white;"">Cross Zonal Support</span></b> </p>
  </td>
 </tr>
 <tr style="""">
  <td width=141 style=""width:105.65pt;border:solid windowtext 1.0pt;border-top:none;padding:0in 5.4pt 0in 5.4pt;"">
  <p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;""><span style=""color:black;"">MS SQL 2012 and Above</span> </p>
  </td>
  <td width=145 style=""width:108.5pt;border-top:none;border-left:none;border-bottom:solid windowtext 1.0pt;border-right:solid windowtext 1.0pt;padding:0in 5.4pt 0in 5.4pt;"">
  <p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;""><span style=""color:black;"">SQL Server AlwaysOn with Windows Cluster</span> </p>
  </td>
  <td width=186 style=""width:139.4pt;border-top:none;border-left:none;border-bottom:solid windowtext 1.0pt;border-right:solid windowtext 1.0pt;padding:0in 5.4pt 0in 5.4pt;"">
  <p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;""><span style=""color:black;""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/dbms_guide_sqlserver#sql-server-high-availability-for-sap-in-azure""><span style=""color:blue;"">SQL Server High-Availability for SAP in Azure</span></a></span> </p>
  </td>
  <td width=151 style=""width:113.45pt;border-top:none;border-left:none;border-bottom:solid windowtext 1.0pt;border-right:solid windowtext 1.0pt;padding:0in 0in 0in 0in;"">
  <p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;""><span style=""color:black;""><span style="""">&nbsp;</span>Yes</span> </p>
  </td>
 </tr></tbody></table><p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;background:white;""><span style=""color:black;"">&nbsp;</span> </p><p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;background:white;""><b><span style=""color:black;"">High Availability of SAP ASCS/ERS</span></b><span style=""color:black;"">&nbsp;:&nbsp;</span> </p><p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;background:white;""><span style=""color:black;"">As ASCS can be a single point of failure in SAP
Environment, we need to use OS clustering for its high Availability. Following
are the different approaches for SAP ASCS/ERS high&nbsp;</span><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:black;"">availability</span><span style=""color:black;"">&nbsp;in windows environment.</span> </p><table width=671 style=""width:503.5pt;background:white;border-collapse:collapse;"">
 <tbody><tr style="""">
  <td width=251 style=""width:188.5pt;border:solid windowtext 1.0pt;background:#4472C4;padding:0in 5.4pt 0in 5.4pt;"">
  <p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;""><b><span style=""color:white;"">Method</span></b><span style=""color:black;""></span> </p>
  </td>
  <td width=223 style=""width:167.6pt;border:solid windowtext 1.0pt;border-left:none;background:#4472C4;padding:0in 5.4pt 0in 5.4pt;"">
  <p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;""><b><span style=""color:white;"">Documentation Link</span></b><span style=""color:black;""></span> </p>
  </td>
  <td width=197 style=""width:147.4pt;border:solid windowtext 1.0pt;border-left:none;background:#4472C4;padding:0in 0in 0in 0in;"">
  <p align=center style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;text-align:center;""><b><span style=""color:white;"">Cross Zonal Support</span></b> </p>
  </td>
 </tr>
 <tr style="""">
  <td width=251 style=""width:188.5pt;border:solid windowtext 1.0pt;border-top:none;padding:0in 5.4pt 0in 5.4pt;"">
  <p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;""><span style=""color:black;"">Shared Disk for (A)SCS/ERS Cluster using either of the
  two approaches.</span> </p>
  <ul style=""margin-bottom:0in;"">
   <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;"">Azure Shared Disk</span> </li>
   <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;"">SIOS Datakeeper</span> </li>
  </ul>
  </td>
  <td width=223 style=""width:167.6pt;border-top:none;border-left:none;border-bottom:solid windowtext 1.0pt;border-right:solid windowtext 1.0pt;padding:0in 5.4pt 0in 5.4pt;"">
  <ol start=1 type=1 style=""margin-bottom:0in;"">
   <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-high-availability-guide-wsfc-shared-disk""><span style=""color:blue;"">Architecture Design document</span></a></span> </li>
   <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-high-availability-infrastructure-wsfc-shared-disk""><span style=""color:blue;"">Infrastructure Preparation</span></a></span> </li>
   <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-high-availability-installation-wsfc-shared-disk""><span style=""color:blue;"">SAP Installation</span></a></span> </li>
  </ol>
  </td>
  <td width=197 style=""width:147.4pt;border-top:none;border-left:none;border-bottom:solid windowtext 1.0pt;border-right:solid windowtext 1.0pt;padding:0in 0in 0in 0in;"">
  <ul style=""margin-bottom:0in;"">
   <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;"">Azure Shared Disk – </span><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:#0070C0;"">No (Planned in
       future)</span><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;""></span> </li>
   <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;"">SIOS Datakeeper - </span><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:#0070C0;"">Yes</span><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;""></span> </li>
  </ul>
  </td>
 </tr>
 <tr style="""">
  <td width=251 style=""width:188.5pt;border:solid windowtext 1.0pt;border-top:none;padding:0in 5.4pt 0in 5.4pt;"">
  <p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;""><span style=""color:black;"">Scale-out File share (SOFS)</span> </p>
  </td>
  <td width=223 style=""width:167.6pt;border-top:none;border-left:none;border-bottom:solid windowtext 1.0pt;border-right:solid windowtext 1.0pt;padding:0in 5.4pt 0in 5.4pt;"">
  <ol start=1 type=1 style=""margin-bottom:0in;"">
   <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-high-availability-guide-wsfc-file-share""><span style=""color:blue;"">Architecture Design document</span></a></span> </li>
   <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-high-availability-infrastructure-wsfc-file-share""><span style=""color:blue;"">Infrastructure Preparation</span></a></span> </li>
   <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-high-availability-installation-wsfc-file-share""><span style=""color:blue;"">SAP Installation</span></a></span> </li>
  </ol>
  </td>
  <td width=197 style=""width:147.4pt;border-top:none;border-left:none;border-bottom:solid windowtext 1.0pt;border-right:solid windowtext 1.0pt;padding:0in 0in 0in 0in;"">
  <ul style=""margin-bottom:0in;"">
   <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:#0070C0;"">No</span><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;""></span> </li>
  </ul>
  </td>
 </tr>
 <tr style="""">
  <td width=251 style=""width:188.5pt;border:solid windowtext 1.0pt;border-top:none;padding:0in 5.4pt 0in 5.4pt;"">
  <p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0in;""><span style=""color:black;"">Azure Netapp Files (SMB)</span> </p>
  </td>
  <td width=223 style=""width:167.6pt;border-top:none;border-left:none;border-bottom:solid windowtext 1.0pt;border-right:solid windowtext 1.0pt;padding:0in 5.4pt 0in 5.4pt;"">
  <ol start=1 type=1 style=""margin-bottom:0in;"">
   <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/high-availability-guide-windows-netapp-files-smb""><span style=""color:blue;"">Architecture Design document</span></a></span> </li>
   <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/high-availability-guide-windows-netapp-files-smb""><span style=""color:blue;"">SAP Installation</span></a></span> </li>
  </ol>
  </td>
  <td width=197 style=""width:147.4pt;border-top:none;border-left:none;border-bottom:solid windowtext 1.0pt;border-right:solid windowtext 1.0pt;padding:0in 0in 0in 0in;"">
  <ul style=""margin-bottom:0in;"">
   <li style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;color:black;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:#0070C0;"">No (planned in
       future)</span><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;""></span> </li>
  </ul>
  </td>
 </tr></tbody></table><p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;background:white;""><span style=""color:black;"">&nbsp;</span> </p><p style=""margin:0in 0in 8pt;font-size:11pt;font-family:Calibri, sans-serif;background:white;""><span style=""color:black;"">&nbsp;</span><span style=""font-size:14px;"">&nbsp;</span> </p> </div> </div> </div>"
"138","Task","Oracle RDBMS clustering/high-availability options",,"New","SAP on Azure","High Availability; Oracle","0","<div>High availability for Oracle in Azure is typically achieved by using DB synchronization through the use of Oracle Data Guard, either simple Data Guard, FastStartFailOver or FarSync. This way no Azure components like Load Balancer for floating IP etc is needed. <a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/dbms_guide_oracle#high-availability"">Documentation link</a> for details. </div><div><br> </div><div><a href=""https://www.sap.com/docs/download/2016/12/a67bac51-9a7c-0010-82c7-eda71af511fa.pdf"">Oracle on SAP whitepaper</a> also exists depicting use of Oracle Data Guard for SAP high availability with both ABAP and JAVA stacks. </div><div><br> </div><div>Clustering for failover with Oracle is not supported by Azure natively, on both Linux and Windows, Thus a 3rd party cluster manager is needed to provide tooling, how-to and support. See task item for 3rd party clustering solutions.<br> </div>"
"136","Task","Internet inbound/outbound connectivity for SAP",,"New","SAP on Azure","General; Networking","0","<div> </div><p style=""margin:0in;font-size:11pt;font-family:Calibri, sans-serif;"">Traffic to and from SAP systems should be restricted by the usage of NSG&nbsp;<a href=""https://docs.microsoft.com/en-us/azure/virtual-network/network-security-groups-overview"">Azure network security groups overview | Microsoft Docs</a>&nbsp;and outbound connectivity limited to on prem connectivity to allow users to connect. Internet connectivity should be managed by Azure services like Azure Firewall, third party networking appliances (inbound/outbound) or Application Gateway (inbound https).&nbsp;<a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/hana-vm-operations"">SAP HANA infrastructure configurations and operations on Azure - Azure Virtual Machines | Microsoft Docs</a> </p><p style=""margin:0in;font-size:11pt;font-family:Calibri, sans-serif;""><br> </p><p style=""margin:0in;font-size:11pt;font-family:Calibri, sans-serif;""><span style=""color:rgba(0, 0, 0, 0.9);font-size:14px;text-align:left;display:inline !important;"">Public service endpoints needed for AAD, Azure Backup, ARM for fencing - or their private endpoint variants, if exist <a href=""https://docs.microsoft.com/en-us/azure/private-link/"">Private Link Documentation - Quickstarts, How to guides, and API references | Microsoft Docs</a>.&nbsp;</span> </p><p style=""margin:0in;font-size:11pt;font-family:Calibri, sans-serif;""><span style=""font-size:11pt;font-weight:inherit;"">The different methods on how to achieve this are described at</span><span style=""font-weight:inherit;font-size:12pt;font-family:&quot;Segoe UI&quot;, sans-serif;color:rgb(23, 23, 23);"">&nbsp;</span><span style=""font-weight:inherit;font-size:12pt;color:rgb(23, 23, 23);""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/high-availability-guide-standard-load-balancer-outbound-connections"">Public endpoint connectivity for Azure VMs&amp;Standard ILB in
SAP HA scenarios - Azure Virtual Machines | Microsoft Docs</a></span><br> </p><p style=""margin:0in;font-size:11pt;font-family:Calibri, sans-serif;""><span><br></span> </p><p style=""margin:0in;font-size:11pt;font-family:Calibri, sans-serif;""><span style=""font-size:10.0pt;""></span> </p><p style=""margin:0in;font-size:11pt;font-family:Calibri, sans-serif;"">Azure backup for HANA requires connectivity to Azure Backup service, Azure Storage, and Azure Active Directory&nbsp; </p><p style=""margin:0in;font-size:11pt;font-family:Calibri, sans-serif;""><a href=""https://docs.microsoft.com/en-us/azure/backup/tutorial-backup-sap-hana-db#set-up-network-connectivity"" style=""box-sizing:border-box;cursor:pointer;"">Tutorial - Back up SAP HANA databases in Azure VMs - Azure
Backup | Microsoft Doc</a> </p><p style=""margin:0in;font-size:11pt;font-family:Calibri, sans-serif;"">&nbsp; </p><div><a href=""https://docs.microsoft.com/en-us/azure/backup/tutorial-backup-sap-hana-db#set-up-network-connectivity""></a> </div><div><br> </div><h3><br> </h3><div><br> </div>"
"135","Task","Latency Testing",,"New","SAP on Azure","General; Networking","0","<div>The latency between the SAP application and database tier is very sensitive therefore it is important that testing is carried out to ensure optimal performance.&nbsp; Testing can be carried out using SAP Note&nbsp;<a href=""https://launchpad.support.sap.com/#/notes/1100926/E"">https://launchpad.support.sap.com/#/notes/1100926/E</a>.&nbsp;&nbsp; </div><div><br> </div><div>If the network latency is found to be outside SAP recommendations customer should consider the use of Azure Proximity Placement Groups for optimisation as detailed here.&nbsp;<a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-proximity-placement-scenarios"">Azure proximity placement groups for SAP applications - Azure Virtual Machines | Microsoft Docs</a> </div>"
"134","Task","Azure Site Recovery",,"New","SAP on Azure","BCDR","0","<div>Site Recovery helps ensure business continuity by keeping business apps and workloads running during outages. Site Recovery replicates workloads running on physical and virtual machines (VMs) from a primary site to a secondary location. When an outage occurs at your primary site, you fail over to secondary location, and access apps from there. After the primary location is running again, you can fail back to it.<br> </div><div><br> </div><div>Important: </div><div><ul><li><a href=""https://docs.microsoft.com/en-us/azure/site-recovery/site-recovery-overview"" id=_idgpn_7973>Azure Site Recover</a> must be used only on the application layer </li><li>If the DR Strategy chosen is Regional, customer need to build the DR landzone in the chosen region </li> </ul> </div><div>Documentation: </div><div><a href=""https://docs.microsoft.com/en-us/azure/site-recovery/site-recovery-sap"" id=_idgpn_7707>https://docs.microsoft.com/en-us/azure/site-recovery/site-recovery-sap</a><br> </div>"
"133","Task","SAP notes for SAP on Azure",,"New","SAP on Azure","General","0","<p style=""margin:0cm 0cm 8pt;font-size:11pt;font-family:Calibri, sans-serif;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:black;background:white;"">When we talk specifically
to deploy SAP systems on Azure, there are some important SAP notes that must be
reviewed in advance to avoid any issue in the future.&nbsp;</span> </p><p style=""margin:0cm 0cm 8pt;font-size:11pt;font-family:Calibri, sans-serif;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:black;background:white;"">Certified hardware, SAP products supported, OS and DB combinations supported, networking and monitoring considerations,... all these topics are</span><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;, sans-serif;background-image:initial;background-position:initial;background-size:initial;background-repeat:initial;background-attachment:initial;background-origin:initial;background-clip:initial;"">&nbsp;recopiled in the SAP notes mentioned&nbsp; in the
following link:&nbsp;</span><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/deployment-guide#resources"" style=""font-size:11pt;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;, sans-serif;background-image:initial;background-position:initial;background-size:initial;background-repeat:initial;background-attachment:initial;background-origin:initial;background-clip:initial;"">https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/deployment-guide#resources</span></a> </p><br><br>"
"132","Task","SSO with SAP Solutions",,"New","SAP on Azure","General","0","<div>Azure Active Directory integration which allows for single-sign-on into different SAP solutions are documented here </div><div><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/get-started"">Get started with SAP on Azure VMs - Azure Virtual Machines | Microsoft Docs</a>&nbsp;-&gt;Integrate Azure AD with SAP Applications<br> </div><div>It includes a growing number of documentation about SSO for different SAP software solutions and services. </div>"
